Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
3,q,21,der(3)t(3;3)(q21;q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,26,der(3)t(3;3)(q21;q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
5,q,13,der(3)t(3;5)(p21;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,21,der(3)t(3;5)(p21;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,11,der(3)t(3;8)(p26;q11),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
3,p,26,der(3)t(3;8)(p26;q11),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
4,q,10,der(4;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
17,q,10,der(4;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,p,12,der(4)add(4)(p12)t(4;6)(q35;p21),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,21,der(4)add(4)(p12)t(4;6)(q35;p21),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,35,der(4)add(4)(p12)t(4;6)(q35;p21),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,p,16,der(4)t(1;4)(q21;p16),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,q,21,der(4)t(1;4)(q21;p16),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,p,16,der(4)t(3;4)(p21;p16),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,21,der(4)t(3;4)(p21;p16),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,21,der(4)t(4;11)(q21;q23),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
11,q,23,der(4)t(4;11)(q21;q23),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
4,q,13,der(4)t(4;16)(q13;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
16,q,22,der(4)t(4;16)(q13;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,10,der(5;12)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,q,10,der(5;12)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,10,der(5;15)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
15,q,10,der(5;15)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,10,der(5;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,38,,U
5,p,10,der(5;17)(p10;q10),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,p,10,der(5;17)(p10;q10),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
17,q,10,der(5;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,38,,U
17,q,10,der(5;17)(p10;q10),Acute erythroleukemia (FAB type M6),1112,,,2,,U
17,q,10,der(5;17)(p10;q10),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,10,der(5;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
17,q,10,der(5;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,10,der(5;19)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,4,,U
19,q,10,der(5;19)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,p,10,der(5;22)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,3,,U
22,q,10,der(5;22)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,3,,U
5,p,10,der(5;7)(p10;p10),"Acute myeloid leukemia, NOS",1101,,,3,,U
7,p,10,der(5;7)(p10;p10),"Acute myeloid leukemia, NOS",1101,,,3,,U
5,p,13,der(5)inv(5)(p13q15)del(5)(q15q33),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,15,der(5)inv(5)(p13q15)del(5)(q15q33),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,15,der(5)inv(5)(p13q15)del(5)(q15q33),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,33,der(5)inv(5)(p13q15)del(5)(q15q33),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,21,der(5)t(1;5)(p22;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,p,22,der(5)t(1;5)(p22;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
2,q,11,der(5)t(2;5)(q11;q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,22,der(5)t(2;5)(q11;q22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,11,der(5)t(3;5)(q25;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,25,der(5)t(3;5)(q25;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,13,der(5)t(5;11)(q15;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,15,der(5)t(5;11)(q15;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,13,der(5)t(5;11)(q35;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,35,der(5)t(5;11)(q35;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,13,der(5)t(5;12)(q13;q13),"Acute myeloid leukemia, NOS",1101,,,4,,U
12,q,13,der(5)t(5;12)(q13;q13),"Acute myeloid leukemia, NOS",1101,,,4,,U
12,p,13,der(5)t(5;12)(q21;p13),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,21,der(5)t(5;12)(q21;p13),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,der(5)t(5;14)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,q,11,der(5)t(5;14)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,q,11,der(5)t(5;14)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,13,der(5)t(5;14)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,der(5)t(5;17)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,5,,U
5,q,11,der(5)t(5;17)(q11;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
17,q,11,der(5)t(5;17)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,5,,U
17,q,11,der(5)t(5;17)(q11;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
17,q,11,der(5)t(5;17)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,13,der(5)t(5;17)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
5,q,11,der(5)t(5;18)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,4,,U
18,q,21,der(5)t(5;18)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,4,,U
21,q,11,der(5)t(5;21)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,13,der(5)t(5;21)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,11,der(5)t(5;22)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,13,der(5)t(5;22)(q13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,der(5)t(5;7)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,11,der(5)t(5;7)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,der(5)t(5;9)(q11;q13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
9,q,13,der(5)t(5;9)(q11;q13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
6,p,10,der(6;15)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
15,q,10,der(6;15)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,q,13,der(6)add(6)(p21)add(6)(q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,21,der(6)add(6)(p21)add(6)(q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,13,der(6)t(4;6)(q13;q23),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,q,23,der(6)t(4;6)(q13;q23),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,p,13,der(6)t(5;6)(p13;p23),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,23,der(6)t(5;6)(p13;p23),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,13,der(6)t(6;11)(p21;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
6,p,21,der(6)t(6;11)(p21;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
6,p,22,der(6)t(6;11)(p22;q23),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
11,q,23,der(6)t(6;11)(p22;q23),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
11,q,23,der(6)t(6;11)(q27;q23),"Acute myeloid leukemia, NOS",1101,,,3,,U
11,q,23,der(6)t(6;11)(q27;q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
11,q,23,der(6)t(6;11)(q27;q23),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
11,q,23,der(6)t(6;11)(q27;q23),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
6,q,27,der(6)t(6;11)(q27;q23),"Acute myeloid leukemia, NOS",1101,,,3,,U
6,q,27,der(6)t(6;11)(q27;q23),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
6,q,27,der(6)t(6;11)(q27;q23),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
6,q,27,der(6)t(6;11)(q27;q23),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
6,p,22,der(6)t(6;9)(p22;q34),"Acute myeloid leukemia, NOS",1101,,,2,,U
9,q,34,der(6)t(6;9)(p22;q34),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,10,der(7;13)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,q,10,der(7;13)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,10,der(7;14)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,q,10,der(7;14)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,10,der(7;16)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
16,q,10,der(7;16)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,10,der(7;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,6,,U
7,p,10,der(7;17)(p10;q10),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
17,q,10,der(7;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,6,,U
17,q,10,der(7;17)(p10;q10),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
7,p,10,der(7;21)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
21,q,10,der(7;21)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,11,der(7)del(7)(p11)del(7)(q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
7,q,11,der(7)del(7)(p11)del(7)(q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
7,p,21,der(7)del(7)(p21)del(7)(q22q33),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
7,q,22,der(7)del(7)(p21)del(7)(q22q33),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
7,q,33,der(7)del(7)(p21)del(7)(q22q33),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
1,q,21,der(7)t(1;7)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
7,q,22,der(7)t(1;7)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,4,,U
7,q,21,der(7)t(3;7)(q26;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,26,der(7)t(3;7)(q26;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,22,der(7)t(3;7)(q26;q22),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,26,der(7)t(3;7)(q26;q22),"Acute myeloid leukemia, NOS",1101,,,3,,U
7,q,11,der(7)t(4;7)(q34;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,34,der(7)t(4;7)(q34;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,21,der(7)t(5;7)(q34;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,34,der(7)t(5;7)(q34;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,21,der(7)t(6;7)(p21;p22),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,p,22,der(7)t(6;7)(p21;p22),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,11,der(7)t(7;11)(q11;q13),"Acute myeloid leukemia, NOS",1101,,,4,,U
11,q,13,der(7)t(7;11)(q11;q13),"Acute myeloid leukemia, NOS",1101,,,4,,U
7,q,11,der(7)t(7;11)(q11;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,22,der(7)t(7;11)(q11;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,21,der(7)t(7;11)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,22,der(7)t(7;11)(q21;q22),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,p,13,der(7)t(7;11)(q22;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
7,q,22,der(7)t(7;11)(q22;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
11,q,13,der(7)t(7;11)(q22;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,22,der(7)t(7;11)(q22;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,13,der(7)t(7;11)(q32;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,32,der(7)t(7;11)(q32;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
11,q,13,der(7)t(7;11)(q36;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,36,der(7)t(7;11)(q36;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,11,der(7)t(7;13)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,q,21,der(7)t(7;13)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,q,12,der(7)t(7;13)(q32;q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,32,der(7)t(7;13)(q32;q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,q,11,der(7)t(7;14)(p12;q11),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
7,p,12,der(7)t(7;14)(p12;q11),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
7,q,21,der(7)t(7;15)(q21;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
15,q,21,der(7)t(7;15)(q21;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,11,der(7)t(7;17)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
17,q,11,der(7)t(7;17)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
7,q,11,der(7)t(7;17)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,3,,U
17,q,21,der(7)t(7;17)(q11;q21),"Acute myeloid leukemia, NOS",1101,,,3,,U
7,q,11,der(7)t(7;21)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
21,q,11,der(7)t(7;21)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
7,q,11,der(7)t(7;22)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,11,der(7)t(7;22)(q11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,21,der(7)t(7;8)(q34;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
7,q,34,der(7)t(7;8)(q34;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
8,q,10,der(8;14)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,q,10,der(8;14)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,p,21,der(8)inv(8)(p21q22)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
8,q,22,der(8)inv(8)(p21q22)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
8,q,22,der(8)inv(8)(p21q22)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
21,q,22,der(8)inv(8)(p21q22)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
8,q,22,der(8)inv(8)(q22q24)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
8,q,22,der(8)inv(8)(q22q24)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
21,q,22,der(8)inv(8)(q22q24)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
8,q,24,der(8)inv(8)(q22q24)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
1,q,12,der(8)t(1;8)(q12;q24),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,24,der(8)t(1;8)(q12;q24),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,q,21,der(8)t(1;8)(q21;p21),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
1,q,21,der(8)t(1;8)(q21;p21),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
8,p,21,der(8)t(1;8)(q21;p21),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
8,p,21,der(8)t(1;8)(q21;p21),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
3,q,21,der(8)t(3;8)(q21;q24),"Acute myeloid leukemia, NOS",1101,,,3,,U
8,q,24,der(8)t(3;8)(q21;q24),"Acute myeloid leukemia, NOS",1101,,,3,,U
8,p,12,der(8)t(8;13)(p12;q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,q,12,der(8)t(8;13)(p12;q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,22,der(8)t(8;21)(q22;q22),"Acute myeloid leukemia, NOS",1101,,,5,,U
8,q,22,der(8)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,21,,U
21,q,22,der(8)t(8;21)(q22;q22),"Acute myeloid leukemia, NOS",1101,,,5,,U
21,q,22,der(8)t(8;21)(q22;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,21,,U
8,p,11,der(8)t(8;22)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,11,der(8)t(8;22)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,p,21,der(8)t(8;8)(p21;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,21,der(8)t(8;8)(p21;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
8,q,11,der(8)t(8;8)(p23;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
8,p,23,der(8)t(8;8)(p23;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
9,p,10,der(9;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,3,,U
17,q,10,der(9;17)(p10;q10),"Acute myeloid leukemia, NOS",1101,,,3,,U
9,q,10,der(9;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,4,,U
17,q,10,der(9;17)(q10;q10),"Acute myeloid leukemia, NOS",1101,,,4,,U
1,q,21,der(9)t(1;9)(q21;p22),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
9,p,22,der(9)t(1;9)(q21;p22),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
5,q,22,der(9)t(5;9)(q22;q34),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
9,q,34,der(9)t(5;9)(q22;q34),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
6,p,22,der(9)t(6;9)(p22;q34),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
9,q,34,der(9)t(6;9)(p22;q34),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
9,p,21,der(9)t(9;11)(p21;q23),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
11,q,23,der(9)t(9;11)(p21;q23),Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
9,p,22,der(9)t(9;11)(p22;q23),"Acute myeloid leukemia, NOS",1101,,,4,,U
9,p,22,der(9)t(9;11)(p22;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
9,p,22,der(9)t(9;11)(p22;q23),Acute monoblastic leukemia (FAB type M5),1108,,,4,,U
9,p,22,der(9)t(9;11)(p22;q23),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
11,q,23,der(9)t(9;11)(p22;q23),"Acute myeloid leukemia, NOS",1101,,,4,,U
11,q,23,der(9)t(9;11)(p22;q23),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
11,q,23,der(9)t(9;11)(p22;q23),Acute monoblastic leukemia (FAB type M5),1108,,,4,,U
11,q,23,der(9)t(9;11)(p22;q23),Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
11,q,22,der(9)t(9;11)(q34;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
9,q,34,der(9)t(9;11)(q34;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
22,q,11,der(9)t(9;22)(q34;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
9,q,34,der(9)t(9;22)(q34;q11),"Acute myeloid leukemia, NOS",1101,,,4,,U
1,q,12,der(X)t(X;1)(q13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
X,q,13,der(X)t(X;1)(q13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
1,q,25,der(X)t(X;1)(q28;q25),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
X,q,28,der(X)t(X;1)(q28;q25),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
Y,q,12,der(Y)t(Y;1)(q12;q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
1,q,21,der(Y)t(Y;1)(q12;q21),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
Y,q,12,der(Y)t(Y;3)(q12;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,21,der(Y)t(Y;3)(q12;q21),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,p,11,dic(12;13)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,p,11,dic(12;13)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,p,11,dic(12;14)(p13;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,p,13,dic(12;14)(p13;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,p,11,dic(12;17)(p11;p11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
17,p,11,dic(12;17)(p11;p11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
18,p,11,dic(12;18)(p13;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,p,13,dic(12;18)(p13;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
14,p,11,dic(14;19)(p11;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
19,q,13,dic(14;19)(p11;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
15,p,11,dic(15;21)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,4,,U
21,p,11,dic(15;21)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,4,,U
16,p,11,dic(16;17)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
17,p,11,dic(16;17)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
16,p,13,dic(16;19)(p13;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
19,q,13,dic(16;19)(p13;q13),"Acute myeloid leukemia, NOS",1101,,,2,,U
16,q,11,dic(16;22)(q11;p11),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
22,p,11,dic(16;22)(q11;p11),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
17,p,11,dic(17;20)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
20,q,11,dic(17;20)(p11;q11),"Acute myeloid leukemia, NOS",1101,,,3,,U
22,p,11,dic(20;22)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,12,dic(20;22)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
21,p,11,dic(21;22)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,3,,U
22,p,11,dic(21;22)(p11;p11),"Acute myeloid leukemia, NOS",1101,,,3,,U
12,p,11,dic(5;12)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,dic(5;12)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,dic(5;13)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
13,p,11,dic(5;13)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,11,dic(5;17)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,14,,U
5,q,11,dic(5;17)(q11;p11),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,,U
17,p,11,dic(5;17)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,14,,U
17,p,11,dic(5;17)(q11;p11),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,5,,U
17,p,11,dic(5;17)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,dic(5;17)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
17,p,11,dic(5;17)(q13;p11),Acute erythroleukemia (FAB type M6),1112,,,3,,U
5,q,13,dic(5;17)(q13;p11),Acute erythroleukemia (FAB type M6),1112,,,3,,U
5,q,13,dic(5;7)(q13;p22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
7,p,22,dic(5;7)(q13;p22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
19,p,13,dic(6;19)(p23;p13),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,23,dic(6;19)(p23;p13),"Acute myeloid leukemia, NOS",1101,,,2,,U
7,q,11,dic(7;11)(q11;p11),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
11,p,11,dic(7;11)(q11;p11),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
7,q,11,dic(7;12)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
12,p,11,dic(7;12)(q11;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
22,q,10,dic(7;22)(q11;q10),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
7,q,11,dic(7;22)(q11;q10),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
1,p,31,dup(1)(p36p31),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,p,36,dup(1)(p36p31),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,p,32,dup(1)(p36p32),"Acute myeloid leukemia, NOS",1101,,,2,,U
1,p,36,dup(1)(p36p32),"Acute myeloid leukemia, NOS",1101,,,2,,U
